VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,total_amount,pickup_zone,pickup_borough,dropoff_zone
1,2019-01-01 07:47:49,2019-01-01 08:35:03,2,8.60,34,28,34.50,40.80,Brooklyn Navy Yard,Brooklyn,Briarwood/Jamaica Hills
2,2019-01-01 01:22:17,2019-01-01 01:25:20,6,0.59,1,38,4.50,5.80,Newark Airport,EWR,Cambria Heights
2,2019-01-01 21:29:20,2019-01-01 21:52:12,6,5.99,38,13,21.00,27.88,Cambria Heights,Queens,Battery Park City
2,2019-01-01 18:55:45,2019-01-01 19:06:43,6,1.19,13,24,8.00,11.16,Battery Park City,Manhattan,Bloomingdale
1,2019-01-01 18:12:55,2019-01-01 18:25:43,3,2.90,13,40,12.00,15.95,Battery Park City,Manhattan,Carroll Gardens
1,2019-01-01 00:30:36,2019-01-01 00:37:45,2,1.00,18,46,6.50,9.35,Bedford Park,Bronx,City Island
1,2019-01-01 09:44:34,2019-01-01 09:56:18,1,1.70,36,11,9.50,11.80,Bushwick North,Brooklyn,Bath Beach
1,2019-01-01 23:58:32,2019-01-02 00:01:33,1,0.50,11,49,4.00,6.85,Bath Beach,Brooklyn,Clinton Hill
2,2019-01-01 07:14:27,2019-01-01 07:33:41,1,2.38,45,37,13.00,17.16,Chinatown,Manhattan,Bushwick South
2,2019-01-01 18:36:25,2019-01-01 19:00:06,1,5.85,37,42,19.50,26.00,Bushwick South,Brooklyn,Central Harlem North
2,2019-01-01 14:05:16,2019-01-01 14:22:39,1,4.55,32,11,17.00,23.79,Bronxdale,Bronx,Bath Beach
2,2019-01-01 10:24:24,2019-01-01 10:27:37,1,0.59,39,39,4.50,5.80,Canarsie,Brooklyn,Canarsie
2,2019-01-01 07:41:55,2019-01-01 07:53:35,1,2.52,15,37,11.00,12.30,Bay Terrace/Fort Totten,Queens,Bushwick South
2,2019-01-01 07:07:42,2019-01-01 07:13:55,1,1.30,39,43,6.50,10.14,Canarsie,Brooklyn,Central Park
2,2019-01-01 02:09:58,2019-01-01 02:15:26,2,0.79,41,37,5.00,7.56,Central Harlem,Manhattan,Bushwick South
2,2019-01-01 00:20:58,2019-01-01 00:28:14,3,1.64,36,38,7.50,10.56,Bushwick North,Brooklyn,Cambria Heights
2,2019-01-01 09:32:00,2019-01-01 09:37:57,3,1.09,38,39,6.50,9.36,Cambria Heights,Queens,Canarsie
2,2019-01-01 02:40:57,2019-01-01 03:02:20,3,4.14,39,20,16.50,17.80,Canarsie,Brooklyn,Belmont
2,2019-01-01 07:30:22,2019-01-01 07:44:21,1,1.26,13,48,9.50,10.80,Battery Park City,Manhattan,Clinton East
2,2019-01-01 01:45:24,2019-01-01 02:04:21,1,1.90,48,33,12.50,13.80,Clinton East,Manhattan,Brooklyn Heights
2,2019-01-01 09:12:44,2019-01-01 09:29:59,2,3.09,48,12,13.50,14.80,Clinton East,Manhattan,Battery Park
1,2019-01-01 00:40:16,2019-01-01 00:49:09,1,1.30,34,20,7.50,10.55,Brooklyn Navy Yard,Brooklyn,Belmont
1,2019-01-01 23:50:38,2019-01-02 00:06:21,1,3.10,20,25,13.50,17.80,Belmont,Bronx,Boerum Hill
2,2019-01-01 09:15:55,2019-01-01 09:30:23,3,1.88,11,40,10.50,11.80,Bath Beach,Brooklyn,Carroll Gardens
2,2019-01-01 07:31:43,2019-01-01 07:36:36,4,1.44,40,13,6.50,7.80,Carroll Gardens,Brooklyn,Battery Park City
2,2019-01-01 23:39:04,2019-01-01 23:43:02,1,0.73,13,12,5.00,6.30,Battery Park City,Manhattan,Battery Park
2,2019-01-01 05:47:33,2019-01-01 05:50:27,2,0.80,12,12,4.50,6.96,Battery Park,Manhattan,Battery Park
2,2019-01-01 22:53:25,2019-01-01 22:58:53,2,1.31,37,33,6.50,7.80,Bushwick South,Brooklyn,Brooklyn Heights
2,2019-01-01 02:23:04,2019-01-01 02:26:44,4,0.63,25,25,4.50,5.80,Boerum Hill,Brooklyn,Boerum Hill
2,2019-01-01 00:34:04,2019-01-01 00:45:39,3,1.87,43,11,10.00,11.30,Central Park,Manhattan,Bath Beach
2,2019-01-01 07:56:55,2019-01-01 08:16:15,3,1.16,11,36,12.00,16.62,Bath Beach,Brooklyn,Bushwick North
2,2019-01-01 08:26:57,2019-01-01 08:31:13,5,0.70,42,42,5.00,7.56,Central Harlem North,Manhattan,Central Harlem North
2,2019-01-01 16:33:29,2019-01-01 16:43:26,5,1.91,42,36,9.50,10.80,Central Harlem North,Manhattan,Bushwick North
2,2019-01-01 02:45:13,2019-01-01 03:32:10,5,16.94,36,39,50.50,71.95,Bushwick North,Brooklyn,Canarsie
1,2019-01-01 17:24:58,2019-01-01 17:28:55,1,0.90,37,13,5.00,7.30,Bushwick South,Brooklyn,Battery Park City
1,2019-01-01 01:30:50,2019-01-01 01:51:33,1,4.30,13,44,16.50,17.80,Battery Park City,Manhattan,Charleston/Tottenville
1,2019-01-01 08:53:55,2019-01-01 09:05:55,1,2.50,44,36,11.00,14.76,Charleston/Tottenville,Staten Island,Bushwick North
1,2019-01-01 18:12:50,2019-01-01 18:34:29,1,5.00,20,26,18.00,23.15,Belmont,Bronx,Borough Park
1,2019-01-01 00:43:18,2019-01-01 00:52:37,1,1.90,26,7,8.50,9.80,Borough Park,Brooklyn,Astoria
1,2019-01-01 22:56:21,2019-01-01 23:05:02,2,1.60,7,29,7.50,8.80,Astoria,Queens,Brighton Beach
1,2019-01-01 07:11:55,2019-01-01 07:13:48,1,0.20,50,50,3.50,4.80,Clinton West,Manhattan,Clinton West
1,2019-01-01 00:16:37,2019-01-01 00:39:49,2,4.40,50,48,18.50,23.75,Clinton West,Manhattan,Clinton East
1,2019-01-01 07:42:02,2019-01-01 07:46:44,2,1.00,48,49,5.50,8.80,Clinton East,Manhattan,Clinton Hill
1,2019-01-01 01:55:46,2019-01-01 02:06:49,2,1.90,49,7,9.50,12.95,Clinton Hill,Brooklyn,Astoria
2,2019-01-01 09:35:37,2019-01-01 09:43:09,3,1.14,29,48,6.50,9.36,Brighton Beach,Brooklyn,Clinton East
2,2019-01-01 08:44:58,2019-01-01 08:58:05,3,2.58,48,37,11.50,15.36,Clinton East,Manhattan,Bushwick South
2,2019-01-01 22:44:15,2019-01-01 22:49:08,2,0.97,7,33,5.50,8.50,Astoria,Queens,Brooklyn Heights
2,2019-01-01 07:24:19,2019-01-01 07:52:58,1,9.11,34,23,30.00,37.06,Brooklyn Navy Yard,Brooklyn,Bloomfield/Emerson Hill
2,2019-01-01 00:26:06,2019-01-01 00:36:12,1,0.59,40,34,7.50,8.80,Carroll Gardens,Brooklyn,Brooklyn Navy Yard
2,2019-01-01 09:32:52,2019-01-01 09:39:40,2,1.30,14,31,7.00,8.30,Bay Ridge,Brooklyn,Bronx Park
2,2019-01-01 22:43:13,2019-01-01 22:47:59,2,0.81,31,45,5.00,7.88,Bronx Park,Bronx,Chinatown
2,2019-01-01 01:49:31,2019-01-01 02:02:01,2,1.30,45,14,9.50,12.96,Chinatown,Manhattan,Bay Ridge
2,2019-01-01 18:13:38,2019-01-01 18:37:14,1,7.55,13,1,24.50,25.80,Battery Park City,Manhattan,Newark Airport
2,2019-01-01 17:39:36,2019-01-01 17:52:37,1,3.36,1,37,12.50,16.56,Newark Airport,EWR,Bushwick South
2,2019-01-01 01:56:17,2019-01-01 02:05:08,1,1.71,37,12,8.50,9.80,Bushwick South,Brooklyn,Battery Park
2,2018-12-31 09:59:07,2018-12-31 10:31:29,1,6.19,13,37,24.00,25.30,Battery Park City,Manhattan,Bushwick South
2,2019-01-01 08:39:44,2019-01-01 09:05:58,1,4.60,37,39,19.00,21.30,Bushwick South,Brooklyn,Canarsie
2,2019-01-01 17:45:28,2019-01-01 17:58:37,1,2.33,29,6,11.50,16.00,Brighton Beach,Brooklyn,Arrochar/Fort Wadsworth
2,2019-01-01 22:26:01,2019-01-01 22:31:11,1,1.43,24,38,6.50,8.80,Bloomingdale,Manhattan,Cambria Heights
2,2019-01-01 16:37:59,2019-01-01 16:50:15,1,2.21,42,20,10.00,11.30,Central Harlem North,Manhattan,Belmont
2,2019-01-01 02:56:00,2019-01-01 03:04:33,1,0.91,20,12,7.00,10.38,Belmont,Bronx,Battery Park
2,2019-01-01 20:24:01,2019-01-01 20:44:38,1,2.18,8,37,14.00,19.89,Astoria Park,Queens,Bushwick South
2,2019-01-01 18:51:40,2019-01-01 19:01:19,1,1.33,7,18,8.00,11.16,Astoria,Queens,Bedford Park
2,2019-01-01 16:20:55,2019-01-01 16:48:45,2,5.36,49,12,21.00,26.76,Clinton Hill,Brooklyn,Battery Park
2,2019-01-01 09:49:53,2019-01-01 10:04:42,2,2.90,12,20,12.50,16.56,Battery Park,Manhattan,Belmont
2,2019-01-01 07:12:58,2019-01-01 07:20:46,1,2.13,13,41,8.50,12.30,Battery Park City,Manhattan,Central Harlem
2,2019-01-01 15:25:24,2019-01-01 15:33:06,1,2.66,43,42,9.50,10.80,Central Park,Manhattan,Central Harlem North
2,2019-01-01 01:35:00,2019-01-01 01:45:58,1,2.44,42,1,10.50,14.16,Central Harlem North,Manhattan,Newark Airport
2,2019-01-01 01:52:49,2019-01-01 02:02:17,1,1.95,38,43,9.00,12.30,Cambria Heights,Queens,Central Park
2,2019-01-01 16:16:56,2019-01-01 16:44:21,1,9.33,34,47,29.50,30.80,Brooklyn Navy Yard,Brooklyn,Claremont/Bathgate
2,2019-01-01 13:00:44,2019-01-01 13:17:00,1,1.55,42,16,12.00,13.30,Central Harlem North,Manhattan,Bayside
2,2019-01-01 03:33:14,2019-01-01 04:13:02,1,8.39,14,37,32.50,40.56,Bay Ridge,Brooklyn,Bushwick South
2,2019-01-01 05:15:16,2019-01-01 05:46:25,2,3.26,29,50,19.50,20.80,Brighton Beach,Brooklyn,Clinton West
2,2019-01-01 23:48:49,2019-01-01 23:54:33,2,1.31,48,43,6.50,9.75,Clinton East,Manhattan,Central Park
2,2019-01-01 05:57:30,2019-01-01 06:22:19,2,3.56,43,37,17.00,20.13,Central Park,Manhattan,Bushwick South
1,2019-01-01 11:14:52,2019-01-01 11:26:38,2,2.00,43,36,10.00,14.10,Central Park,Manhattan,Bushwick North
1,2019-01-01 08:36:22,2019-01-01 08:52:44,2,2.50,39,25,12.50,16.55,Canarsie,Brooklyn,Boerum Hill
1,2019-01-01 00:59:13,2019-01-01 01:17:55,3,6.60,25,27,21.00,22.30,Boerum Hill,Brooklyn,Breezy Point/Fort Tilden/Riis Beach
1,2019-01-01 01:02:22,2019-01-01 01:08:08,3,0.60,46,18,5.50,6.80,City Island,Bronx,Bedford Park
1,2019-01-01 03:32:51,2019-01-01 03:47:40,1,2.70,36,31,12.00,14.30,Bushwick North,Brooklyn,Bronx Park
1,2019-01-01 07:53:17,2019-01-01 08:09:50,1,3.10,11,33,13.00,15.73,Bath Beach,Brooklyn,Brooklyn Heights
2,2019-01-01 00:24:09,2019-01-01 00:33:17,2,1.37,7,48,8.00,11.16,Astoria,Queens,Clinton East
2,2019-01-01 21:36:32,2019-01-01 21:43:25,2,1.04,14,29,6.50,7.80,Bay Ridge,Brooklyn,Brighton Beach
2,2019-01-01 03:47:03,2019-01-01 04:05:29,2,2.64,29,8,13.50,14.80,Brighton Beach,Brooklyn,Astoria Park
2,2019-01-01 16:11:59,2019-01-01 16:27:49,1,0.79,13,12,10.50,11.80,Battery Park City,Manhattan,Battery Park
2,2019-01-01 05:45:11,2019-01-01 05:55:32,1,1.31,7,49,8.50,11.76,Astoria,Queens,Clinton Hill
2,2019-01-01 09:56:29,2019-01-01 10:12:15,1,1.83,49,32,12.00,15.96,Clinton Hill,Brooklyn,Bronxdale
1,2019-01-01 18:30:25,2019-01-01 18:52:02,2,1.90,40,37,14.00,18.35,Carroll Gardens,Brooklyn,Bushwick South
1,2019-01-01 17:53:47,2019-01-01 18:04:24,2,4.90,37,13,15.50,20.15,Bushwick South,Brooklyn,Battery Park City
2,2019-01-01 02:28:51,2019-01-01 02:40:16,5,0.83,37,14,8.00,9.30,Bushwick South,Brooklyn,Bay Ridge
2,2019-01-01 02:43:42,2019-01-01 03:05:04,5,1.84,14,18,14.00,16.30,Bay Ridge,Brooklyn,Bedford Park
2,2019-01-01 16:05:58,2019-01-01 16:26:12,1,9.07,13,6,26.50,27.80,Battery Park City,Manhattan,Arrochar/Fort Wadsworth
1,2019-01-01 05:11:37,2019-01-01 05:13:48,1,0.50,38,38,4.00,6.36,Cambria Heights,Queens,Cambria Heights
1,2019-01-01 18:18:32,2019-01-01 18:40:56,2,4.80,39,29,17.50,20.80,Canarsie,Brooklyn,Brighton Beach
1,2019-01-01 09:44:05,2019-01-01 09:51:05,4,1.10,29,37,6.50,8.80,Brighton Beach,Brooklyn,Bushwick South
1,2019-01-01 16:55:18,2019-01-01 17:10:52,2,3.20,20,36,13.00,17.15,Belmont,Bronx,Bushwick North
2,2019-01-01 18:09:59,2019-01-01 18:20:29,6,1.92,11,24,9.00,12.10,Bath Beach,Brooklyn,Bloomingdale
2,2019-01-01 23:24:03,2019-01-01 23:56:42,6,4.83,7,39,22.00,27.96,Astoria,Queens,Canarsie
1,2019-01-01 02:29:58,2019-01-01 03:05:21,1,4.00,39,7,22.50,23.80,Canarsie,Brooklyn,Astoria
2,2019-01-01 18:14:16,2019-01-01 18:19:16,6,0.58,37,34,5.00,6.30,Bushwick South,Brooklyn,Brooklyn Navy Yard
2,2019-01-01 08:23:31,2019-01-01 08:28:40,2,0.11,34,40,60.00,60.30,Brooklyn Navy Yard,Brooklyn,Carroll Gardens
2,2019-01-01 16:49:31,2019-01-01 17:01:47,5,1.75,14,37,9.50,11.88,Bay Ridge,Brooklyn,Bushwick South
2,2019-01-01 18:27:44,2019-01-01 18:34:38,2,0.79,14,11,6.00,8.76,Bay Ridge,Brooklyn,Bath Beach
2,2019-01-01 23:38:12,2019-01-02 00:05:31,2,3.57,11,48,18.50,19.80,Bath Beach,Brooklyn,Clinton East
1,2019-01-01 03:35:26,2019-01-01 03:41:57,1,0.50,50,46,6.00,9.45,Clinton West,Manhattan,City Island
1,2019-01-01 07:48:42,2019-01-01 07:55:56,1,1.80,50,39,7.50,10.12,Clinton West,Manhattan,Canarsie
1,2019-01-01 17:59:40,2019-01-01 18:05:36,2,1.90,42,16,7.50,10.55,Central Harlem North,Manhattan,Bayside
2,2019-01-01 22:30:30,2019-01-01 22:42:24,1,3.26,13,15,12.50,13.80,Battery Park City,Manhattan,Bay Terrace/Fort Totten
2,2019-01-01 23:44:05,2019-01-01 23:51:51,1,1.12,15,2,7.00,9.96,Bay Terrace/Fort Totten,Queens,Jamaica Bay
2,2019-01-01 23:54:06,2019-01-01 23:55:12,1,0.28,2,25,3.00,5.16,Jamaica Bay,Queens,Boerum Hill
2,2019-01-01 19:57:27,2019-01-01 20:01:10,1,0.93,25,40,5.00,7.56,Boerum Hill,Brooklyn,Carroll Gardens
2,2019-01-01 17:15:20,2019-01-01 17:32:09,1,2.34,49,12,12.00,13.30,Clinton Hill,Brooklyn,Battery Park
2,2019-01-01 17:41:20,2019-01-01 17:54:18,1,1.69,11,40,10.00,13.56,Bath Beach,Brooklyn,Carroll Gardens
1,2019-01-01 22:12:57,2019-01-01 22:23:49,1,0.70,13,11,8.00,9.30,Battery Park City,Manhattan,Bath Beach
1,2019-01-01 09:26:57,2019-01-01 09:57:29,2,7.50,11,48,27.00,34.06,Bath Beach,Brooklyn,Clinton East
2,2019-01-01 18:17:35,2019-01-01 18:22:38,2,0.65,43,42,5.00,6.30,Central Park,Manhattan,Central Harlem North
2,2019-01-01 08:23:25,2019-01-01 08:31:33,2,1.71,42,43,8.00,12.09,Central Harlem North,Manhattan,Central Park
2,2019-01-01 07:33:24,2019-01-01 07:39:30,3,1.41,38,36,7.00,10.79,Cambria Heights,Queens,Bushwick North
2,2019-01-01 09:44:08,2019-01-01 09:45:53,2,0.31,36,25,3.50,4.80,Bushwick North,Brooklyn,Boerum Hill
1,2019-01-01 18:08:35,2019-01-01 18:29:44,1,2.60,49,8,14.00,18.35,Clinton Hill,Brooklyn,Astoria Park
1,2019-01-01 23:36:32,2019-01-02 00:01:46,1,4.80,49,31,20.50,27.25,Clinton Hill,Brooklyn,Bronx Park
2,2019-01-01 02:28:04,2019-01-01 02:43:32,1,2.48,50,34,11.50,12.80,Clinton West,Manhattan,Brooklyn Navy Yard
2,2019-01-01 16:54:52,2019-01-01 17:11:13,1,1.79,20,50,11.00,14.76,Belmont,Bronx,Clinton West
2,2019-01-01 22:10:43,2019-01-01 22:17:10,5,2.92,20,32,10.00,13.00,Belmont,Bronx,Bronxdale
2,2019-01-01 22:22:54,2019-01-02 22:17:10,5,2.54,48,20,13.50,18.50,Clinton East,Manhattan,Belmont
2,2019-01-01 01:56:17,2019-01-01 01:59:45,5,0.82,29,34,5.00,6.30,Brighton Beach,Brooklyn,Brooklyn Navy Yard
2,2019-01-01 01:03:24,2019-01-01 01:15:07,5,2.10,34,37,10.00,13.56,Brooklyn Navy Yard,Brooklyn,Bushwick South
1,2019-01-01 21:03:50,2019-01-01 21:28:50,1,4.20,36,49,18.50,23.75,Bushwick North,Brooklyn,Clinton Hill
1,2019-01-01 17:34:11,2019-01-01 17:47:31,1,1.20,49,14,9.50,12.95,Clinton Hill,Brooklyn,Bay Ridge
1,2019-01-01 07:51:24,2019-01-01 07:56:32,1,0.30,34,37,5.00,7.30,Brooklyn Navy Yard,Brooklyn,Bushwick South
2,2019-01-01 04:35:22,2019-01-01 04:57:41,1,8.00,37,13,25.50,33.50,Bushwick South,Brooklyn,Battery Park City
2,2019-01-01 23:17:16,2019-01-01 23:48:26,2,6.52,36,31,24.00,25.30,Bushwick North,Brooklyn,Bronx Park
2,2019-01-01 01:52:10,2019-01-01 02:00:44,2,1.37,31,25,7.50,11.00,Bronx Park,Bronx,Boerum Hill
2,2019-01-01 02:08:03,2019-01-01 02:13:58,2,1.02,14,34,6.00,8.76,Bay Ridge,Brooklyn,Brooklyn Navy Yard
2,2019-01-01 08:17:34,2019-01-01 08:24:13,2,1.00,34,12,6.00,9.12,Brooklyn Navy Yard,Brooklyn,Battery Park
2,2019-01-01 00:37:12,2019-01-01 00:44:05,2,2.52,12,25,9.00,13.39,Battery Park,Manhattan,Boerum Hill
2,2019-01-01 08:46:52,2019-01-01 08:54:48,2,2.01,25,39,8.50,11.76,Boerum Hill,Brooklyn,Canarsie
2,2019-01-01 23:41:41,2019-01-01 23:57:01,3,3.15,34,37,12.50,13.80,Brooklyn Navy Yard,Brooklyn,Bushwick South
2,2019-01-01 18:30:57,2019-01-01 19:01:26,3,2.65,49,48,19.00,20.30,Clinton Hill,Brooklyn,Clinton East
1,2019-01-01 08:32:10,2019-01-01 08:38:58,2,0.70,42,42,6.00,7.30,Central Harlem North,Manhattan,Central Harlem North
2,2019-01-01 22:58:11,2019-01-01 23:00:21,1,0.44,49,13,3.50,4.80,Clinton Hill,Brooklyn,Battery Park City
1,2019-01-01 18:05:03,2019-01-01 18:16:11,1,1.60,34,7,9.00,12.35,Brooklyn Navy Yard,Brooklyn,Astoria
1,2019-01-01 01:19:04,2019-01-01 01:25:00,2,1.00,29,24,6.00,8.76,Brighton Beach,Brooklyn,Bloomingdale
1,2019-01-01 23:29:12,2019-01-01 23:38:18,3,1.40,4,7,7.50,10.55,Alphabet City,Manhattan,Astoria
1,2019-01-01 22:48:22,2019-01-01 23:05:08,1,1.80,7,48,11.50,13.80,Astoria,Queens,Clinton East
2,2019-01-01 08:09:20,2019-01-01 08:30:35,3,5.54,43,11,19.50,20.80,Central Park,Manhattan,Bath Beach
2,2019-01-01 17:31:54,2019-01-01 17:52:19,4,6.40,11,30,21.00,22.30,Bath Beach,Brooklyn,Broad Channel
2,2019-01-01 18:58:08,2019-01-01 19:40:38,4,6.15,30,40,30.50,38.16,Broad Channel,Queens,Carroll Gardens
2,2019-01-01 22:15:29,2019-01-01 22:38:16,1,3.46,50,13,16.00,20.76,Clinton West,Manhattan,Battery Park City
2,2019-01-01 01:44:34,2019-01-01 01:51:34,1,0.58,49,8,6.00,8.30,Clinton Hill,Brooklyn,Astoria Park
2,2019-01-01 00:52:41,2019-01-01 01:15:58,1,5.72,8,17,20.50,26.16,Astoria Park,Queens,Bedford
2,2019-01-01 18:25:43,2019-01-01 18:36:07,2,3.62,29,24,12.00,13.30,Brighton Beach,Brooklyn,Bloomingdale
2,2019-01-01 23:38:28,2019-01-01 23:46:28,3,2.53,24,41,9.00,10.30,Bloomingdale,Manhattan,Central Harlem
2,2019-01-01 07:48:52,2019-01-01 08:02:17,4,4.91,41,48,16.00,21.62,Central Harlem,Manhattan,Clinton East
1,2019-01-01 23:18:09,2019-01-01 23:26:25,4,0.50,14,12,6.50,9.35,Bay Ridge,Brooklyn,Battery Park
1,2019-01-01 03:28:40,2019-01-01 03:34:19,3,1.00,12,29,6.00,8.39,Battery Park,Manhattan,Brighton Beach
1,2019-01-01 06:40:55,2019-01-01 06:51:36,2,1.80,29,7,9.00,10.30,Brighton Beach,Brooklyn,Astoria
1,2019-01-01 02:52:56,2019-01-01 03:01:19,2,0.90,7,29,7.00,9.95,Astoria,Queens,Brighton Beach
2,2019-01-01 11:32:09,2019-01-01 11:36:38,5,0.58,4,29,5.00,6.30,Alphabet City,Manhattan,Brighton Beach
2,2019-01-01 22:42:17,2019-01-01 22:55:29,5,1.65,29,49,10.00,11.30,Brighton Beach,Brooklyn,Clinton Hill
2,2019-01-01 09:08:43,2019-01-01 09:14:32,3,1.87,42,39,7.50,8.80,Central Harlem North,Manhattan,Canarsie
2,2019-01-01 04:18:29,2019-01-01 04:32:27,3,2.44,39,40,11.50,22.80,Canarsie,Brooklyn,Carroll Gardens
2,2019-01-01 07:41:55,2019-01-01 07:58:43,4,1.00,11,14,11.00,12.30,Bath Beach,Brooklyn,Bay Ridge
2,2019-01-01 07:59:51,2019-01-01 08:19:13,3,2.32,14,48,14.00,16.30,Bay Ridge,Brooklyn,Clinton East
1,2019-01-01 01:07:40,2019-01-01 01:20:13,1,1.50,29,49,9.50,11.80,Brighton Beach,Brooklyn,Clinton Hill
1,2019-01-01 16:21:57,2019-01-01 16:28:08,1,0.80,49,18,6.00,8.75,Clinton Hill,Brooklyn,Bedford Park
1,2019-01-01 03:33:28,2019-01-01 03:59:42,1,3.50,40,41,18.00,22.20,Carroll Gardens,Brooklyn,Central Harlem
2,2019-01-01 03:21:09,2019-01-01 03:51:23,3,3.90,43,29,20.00,25.56,Central Park,Manhattan,Brighton Beach
2,2019-01-01 08:55:01,2019-01-01 09:10:21,3,4.21,29,12,14.50,25.87,Brighton Beach,Brooklyn,Battery Park
2,2019-01-01 02:43:44,2019-01-01 02:55:37,1,0.56,20,20,8.50,9.80,Belmont,Bronx,Belmont
2,2019-01-01 09:15:41,2019-01-01 09:43:40,4,5.81,29,7,22.00,27.96,Brighton Beach,Brooklyn,Astoria
2,2019-01-01 03:58:59,2019-01-01 04:04:03,3,1.04,29,41,5.50,8.16,Brighton Beach,Brooklyn,Central Harlem
1,2019-01-01 00:17:26,2019-01-01 00:24:16,2,1.30,39,38,7.00,9.13,Canarsie,Brooklyn,Cambria Heights
1,2019-01-01 18:29:37,2019-01-01 19:01:34,2,9.30,38,6,31.50,32.80,Cambria Heights,Queens,Arrochar/Fort Wadsworth
1,2019-01-01 17:14:28,2019-01-01 17:18:26,1,1.00,8,49,5.00,7.85,Astoria Park,Queens,Clinton Hill
1,2019-01-01 07:36:33,2019-01-01 08:06:01,1,7.00,8,24,25.50,32.15,Astoria Park,Queens,Bloomingdale
2,2019-01-01 18:29:32,2019-01-01 18:43:06,5,5.65,50,16,18.00,23.16,Clinton West,Manhattan,Bayside
2,2019-01-01 00:46:03,2019-01-01 00:52:12,5,1.18,2,16,6.50,9.36,Jamaica Bay,Queens,Bayside
2,2019-01-01 02:55:54,2019-01-01 03:09:15,1,4.06,16,43,14.50,15.80,Bayside,Queens,Central Park
1,2019-01-01 01:19:21,2019-01-01 01:38:47,1,1.40,34,20,12.00,13.30,Brooklyn Navy Yard,Brooklyn,Belmont
1,2019-01-01 08:41:09,2019-01-01 08:48:35,1,1.00,20,36,6.50,7.80,Belmont,Bronx,Bushwick North
1,2019-01-01 07:50:52,2019-01-01 08:07:17,1,2.20,40,12,12.00,15.95,Carroll Gardens,Brooklyn,Battery Park
2,2019-01-01 03:35:48,2019-01-01 04:00:03,1,1.05,11,14,14.50,20.54,Bath Beach,Brooklyn,Bay Ridge
2,2019-01-01 09:24:52,2019-01-01 09:55:18,5,3.48,7,42,20.00,21.30,Astoria,Queens,Central Harlem North
2,2019-01-01 16:56:45,2019-01-01 17:07:51,4,1.88,42,36,9.50,12.96,Central Harlem North,Manhattan,Bushwick North
1,2019-01-01 01:30:04,2019-01-01 01:38:57,1,2.20,11,36,9.00,10.30,Bath Beach,Brooklyn,Bushwick North
1,2019-01-01 18:43:54,2019-01-01 18:53:57,2,2.20,36,43,9.50,14.30,Bushwick North,Brooklyn,Central Park
2,2019-01-01 23:45:46,2019-01-01 23:53:33,1,1.32,31,44,7.00,9.30,Bronx Park,Bronx,Charleston/Tottenville
2,2019-01-01 00:54:28,2019-01-01 01:04:29,6,2.17,44,37,9.00,11.30,Charleston/Tottenville,Staten Island,Bushwick South
2,2019-01-01 22:12:14,2019-01-01 22:14:19,1,0.31,8,49,3.50,6.00,Astoria Park,Queens,Clinton Hill
2,2019-01-01 20:27:12,2019-01-01 21:02:19,1,11.84,49,20,37.50,44.56,Clinton Hill,Brooklyn,Belmont
2,2019-01-01 00:25:27,2019-01-01 00:37:35,2,1.82,50,18,9.50,12.96,Clinton West,Manhattan,Bedford Park
2,2019-01-01 17:40:41,2019-01-01 17:46:04,2,0.40,18,18,5.00,7.56,Bedford Park,Bronx,Bedford Park
2,2019-01-01 09:52:15,2019-01-01 10:01:26,2,1.42,40,20,8.00,11.30,Carroll Gardens,Brooklyn,Belmont
2,2019-01-01 16:21:07,2019-01-01 16:36:26,1,7.01,38,12,21.00,27.88,Cambria Heights,Queens,Battery Park
2,2019-01-01 08:59:42,2019-01-01 09:01:18,1,0.32,20,20,3.50,6.00,Belmont,Bronx,Belmont
2,2019-01-01 02:17:37,2019-01-01 02:39:28,2,4.71,49,12,17.50,22.56,Clinton Hill,Brooklyn,Battery Park
2,2019-01-01 03:42:03,2019-01-01 03:47:04,2,1.19,13,41,6.00,8.76,Battery Park City,Manhattan,Central Harlem
2,2019-01-01 17:15:38,2019-01-01 17:56:53,1,1.92,11,36,23.00,24.30,Bath Beach,Brooklyn,Bushwick North
2,2019-01-01 02:41:21,2019-01-01 02:59:37,4,3.99,7,29,16.50,17.80,Astoria,Queens,Brighton Beach
1,2019-01-01 16:46:07,2019-01-01 17:36:52,3,7.00,49,41,34.00,35.30,Clinton Hill,Brooklyn,Central Harlem
2,2019-01-01 09:04:12,2019-01-01 09:18:18,1,3.64,29,37,13.50,18.50,Brighton Beach,Brooklyn,Bushwick South
2,2019-01-01 00:24:03,2019-01-01 00:38:55,1,3.18,38,40,12.50,15.30,Cambria Heights,Queens,Carroll Gardens
2,2019-01-01 22:53:02,2019-01-01 23:09:02,1,2.21,20,42,11.50,13.80,Belmont,Bronx,Central Harlem North
2,2019-01-01 05:14:58,2019-01-01 05:27:52,1,1.46,46,37,9.50,12.96,City Island,Bronx,Bushwick South
2,2019-01-01 08:38:47,2019-01-01 09:01:13,1,3.44,14,36,16.00,17.30,Bay Ridge,Brooklyn,Bushwick North
2,2019-01-01 08:06:12,2019-01-01 08:16:25,1,1.05,18,14,7.50,8.80,Bedford Park,Bronx,Bay Ridge
2,2019-01-01 22:18:53,2019-01-01 22:26:38,1,1.79,14,37,8.00,9.30,Bay Ridge,Brooklyn,Bushwick South
